Commodity,country,Total_Value,rank
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,SUDAN,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,MACAO,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,ARMENIA,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,IRAN,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,ETHIOPIA,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,RWANDA,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,EL SALVADOR,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,TOGO,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,KOREA DP RP,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,YEMEN REPUBLC,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,ANDORRA,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,ARUBA,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,TURKMENISTAN,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,COMOROS,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,GAMBIA,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,TAJIKISTAN,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,MOZAMBIQUE,,36
WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,VENEZUELA,,36
